area_sqft,bedrooms,bathrooms,age_years,floor,total_floors,parking,city_tier,property_type,furnishing,price_inr
4427.0,2,2,20,5,6,2,tier1,apartment,unfurnished,24243139.0
3989.0,2,2,1,17,26,2,tier1,apartment,unfurnished,20793468.0
2886.0,3,4,4,8,11,2,tier3,independent_house,semi,11884082.0
4491.0,1,1,29,7,16,1,tier2,apartment,unfurnished,15491487.0
2049.0,3,3,17,8,9,2,tier3,independent_house,unfurnished,9049184.0
2906.0,3,2,4,19,30,2,tier1,apartment,fully,20980104.0
2629.0,1,1,21,8,13,3,tier1,apartment,fully,14296122.0
594.0,3,3,24,11,18,1,tier1,independent_house,fully,4590502.0
566.0,1,1,3,18,23,1,metro,villa,unfurnished,7339529.0
4077.0,4,5,14,0,6,2,metro,apartment,unfurnished,25000000.0
1111.0,1,1,18,11,19,2,tier1,studio,semi,4379479.0
1854.0,1,1,31,14,24,1,metro,apartment,unfurnished,11123224.0
2955.0,2,2,26,18,28,0,tier3,apartment,semi,7238718.0
2759.0,4,5,3,1,15,2,metro,apartment,fully,25000000.0
2508.0,4,3,25,15,18,2,metro,villa,unfurnished,25000000.0
4414.0,3,3,37,16,29,3,tier2,independent_house,fully,21490451.0
3627.0,1,1,2,7,16,2,metro,apartment,unfurnished,25000000.0
4261.0,2,3,40,15,20,2,tier3,studio,unfurnished,5883307.0
3100.0,4,3,3,10,23,0,tier2,villa,unfurnished,20426333.0
4414.0,1,1,25,13,23,1,metro,studio,fully,25000000.0
2865.0,4,4,14,8,11,0,tier2,independent_house,semi,16284269.0
2621.0,2,1,29,3,6,2,tier2,studio,fully,6588196.0
3742.0,1,2,34,17,27,2,tier2,villa,unfurnished,20045271.0
3962.0,4,3,34,4,15,3,tier2,apartment,fully,16709458.0
679.0,1,1,35,3,4,2,tier2,apartment,semi,1995858.0
4133.0,2,1,33,18,27,3,tier2,independent_house,semi,19541557.0
3232.0,1,2,12,19,27,2,tier1,apartment,fully,19321404.0
4080.0,3,3,19,12,26,3,tier2,independent_house,fully,25000000.0
3333.0,1,1,29,12,23,1,tier3,apartment,semi,7385556.0
4200.0,1,1,6,7,20,2,tier2,independent_house,unfurnished,22809480.0
1528.0,3,2,23,12,13,2,tier2,apartment,fully,6464035.0
1169.0,5,4,21,12,23,2,tier1,studio,unfurnished,4555597.0
1202.0,1,2,40,10,15,2,tier2,apartment,fully,4444427.0
1433.0,3,3,2,13,21,3,tier3,apartment,unfurnished,4659178.0
1276.0,5,5,3,11,24,0,metro,independent_house,unfurnished,14627228.0
2210.0,2,1,1,18,30,1,metro,independent_house,unfurnished,25000000.0
1212.0,3,4,22,14,18,2,tier1,independent_house,semi,10377539.0
1048.0,5,5,22,8,12,2,tier1,studio,unfurnished,4608526.0
2547.0,4,4,24,13,24,2,tier2,apartment,fully,12617375.0
3652.0,2,3,9,4,17,0,metro,independent_house,semi,25000000.0
956.0,4,5,12,4,13,3,tier1,apartment,unfurnished,6024201.0
2496.0,4,5,17,17,18,2,tier2,villa,semi,16843485.0
3103.0,3,4,1,12,15,1,tier2,apartment,fully,14498601.0
3292.0,3,3,30,1,12,3,tier2,apartment,fully,11144542.0
830.0,5,5,2,7,18,1,tier2,villa,unfurnished,6849166.0
3408.0,5,5,27,20,30,0,tier2,independent_house,fully,18649270.0
510.0,5,5,18,13,21,3,tier2,apartment,unfurnished,2355803.0
1371.0,4,4,40,18,24,1,tier2,studio,semi,3778286.0
1709.0,2,1,28,11,13,3,tier1,villa,fully,14614497.0
3897.0,1,1,19,0,11,2,tier2,apartment,semi,13764923.0
1186.0,1,1,28,3,17,0,metro,villa,unfurnished,13457506.0
3608.0,5,4,4,1,2,1,tier1,apartment,semi,25000000.0
4453.0,2,2,7,15,22,3,tier1,apartment,unfurnished,25000000.0
4335.0,1,1,20,15,20,3,tier3,independent_house,unfurnished,13126266.0
1642.0,2,2,35,9,20,0,tier2,apartment,unfurnished,4867194.0
792.0,1,2,33,15,26,3,metro,apartment,fully,6566674.0
1310.0,3,4,15,11,15,3,tier2,independent_house,unfurnished,7726962.0
3552.0,3,3,11,15,29,2,metro,apartment,semi,25000000.0
1206.0,2,2,39,14,16,0,tier2,independent_house,fully,6045587.0
3046.0,4,5,23,9,20,2,tier2,independent_house,fully,20336690.0
1932.0,3,2,4,13,24,1,tier2,apartment,semi,9223794.0
3544.0,5,5,9,6,9,0,tier2,villa,semi,25000000.0
2883.0,4,5,34,15,25,3,tier1,apartment,unfurnished,14486743.0
2800.0,1,2,36,19,23,2,tier1,villa,semi,23008045.0
3605.0,2,1,37,4,8,0,tier3,apartment,unfurnished,6823843.0
4314.0,4,4,0,14,16,1,tier2,studio,unfurnished,15981432.0
1894.0,3,4,33,2,13,3,tier1,apartment,unfurnished,9289201.0
2568.0,4,3,4,7,19,1,tier1,independent_house,semi,25000000.0
2966.0,2,1,33,14,22,1,metro,apartment,unfurnished,22305941.0
3774.0,1,1,36,5,16,0,metro,apartment,unfurnished,23190454.0
2376.0,4,4,14,4,9,0,metro,villa,fully,25000000.0
1935.0,4,5,7,8,16,3,tier1,villa,unfurnished,19304746.0
3870.0,4,4,29,2,14,3,tier3,studio,semi,7942064.0
4308.0,3,4,2,13,20,0,tier1,apartment,semi,25000000.0
2733.0,1,1,23,2,11,2,metro,apartment,semi,21927403.0
824.0,4,4,13,6,9,2,metro,apartment,unfurnished,7483048.0
1588.0,4,3,17,6,14,3,tier1,apartment,unfurnished,9522590.0
2298.0,4,3,33,20,30,2,tier2,independent_house,fully,14105121.0
3284.0,1,1,40,20,30,3,tier1,studio,semi,12810835.0
3145.0,4,5,16,1,6,0,tier2,independent_house,unfurnished,16756729.0
3762.0,4,4,11,3,11,0,tier2,apartment,unfurnished,16039099.0
522.0,5,4,34,15,24,1,metro,apartment,semi,3727555.0
2308.0,3,2,16,6,20,1,tier2,independent_house,unfurnished,11821492.0
3274.0,4,4,8,13,25,3,tier3,apartment,semi,9828683.0
4447.0,3,4,37,19,30,1,tier1,independent_house,semi,25000000.0
983.0,4,5,40,3,14,1,metro,apartment,semi,6595706.0
4004.0,4,3,11,20,26,2,tier3,apartment,fully,11509484.0
431.0,4,5,6,1,7,3,tier3,independent_house,semi,2033990.0
1207.0,5,5,6,4,11,0,tier1,apartment,fully,9553250.0
3872.0,1,2,24,10,16,2,tier2,studio,semi,10764348.0
3625.0,4,3,12,18,30,1,metro,apartment,semi,25000000.0
4388.0,4,4,25,11,24,0,tier2,apartment,semi,16613085.0
2863.0,3,4,31,2,15,3,tier1,apartment,semi,14046623.0
2925.0,3,2,0,5,14,3,metro,apartment,unfurnished,25000000.0
2592.0,4,5,35,15,18,0,tier2,villa,fully,17141931.0
2498.0,3,2,1,11,14,3,tier3,apartment,fully,7200683.0
2507.0,3,4,4,0,4,2,tier2,villa,unfurnished,16286712.0
1599.0,5,5,29,10,20,2,tier1,independent_house,semi,13525497.0
3898.0,4,5,25,8,14,1,metro,apartment,fully,25000000.0
1862.0,2,3,40,0,10,1,tier3,apartment,fully,3827575.0
2904.0,5,4,23,5,18,0,tier3,apartment,semi,9177407.0
3143.0,2,2,17,19,24,0,tier1,independent_house,unfurnished,22717468.0
2604.0,1,2,27,14,27,0,tier2,villa,semi,15203067.0
2906.0,5,4,31,1,9,2,tier1,apartment,unfurnished,16093430.0
600.0,2,1,27,0,12,0,tier1,villa,semi,4855225.0
1695.0,2,1,15,7,8,2,metro,villa,semi,25000000.0
2238.0,2,3,39,9,13,2,metro,apartment,semi,16917554.0
2016.0,3,2,12,9,23,1,metro,apartment,unfurnished,14028532.0
4122.0,1,1,14,14,27,0,tier2,studio,semi,11855026.0
4078.0,1,1,11,3,11,2,metro,apartment,semi,25000000.0
3318.0,2,2,12,0,1,3,metro,apartment,unfurnished,25000000.0
1844.0,2,3,8,14,15,1,tier1,apartment,unfurnished,11531999.0
608.0,1,2,23,18,24,3,metro,villa,unfurnished,7081581.0
3496.0,5,5,29,3,16,1,metro,apartment,fully,25000000.0
4024.0,3,4,17,7,13,0,tier2,apartment,semi,17641799.0
2407.0,1,1,37,13,26,2,tier1,apartment,semi,12462497.0
3789.0,1,2,19,3,11,3,tier2,independent_house,semi,18511020.0
4215.0,5,4,19,18,20,3,tier3,apartment,fully,12928544.0
2641.0,2,1,2,4,12,3,metro,studio,semi,18001965.0
1259.0,1,1,37,11,17,0,tier3,apartment,unfurnished,2620164.0
491.0,4,3,6,7,11,0,tier3,apartment,unfurnished,1285887.0
3503.0,5,5,6,14,24,2,tier2,studio,unfurnished,11346002.0
2705.0,2,1,38,4,7,3,tier2,independent_house,fully,12076216.0
1030.0,4,5,21,2,15,3,tier2,apartment,semi,5505627.0
623.0,3,3,2,10,22,1,tier2,independent_house,fully,4184967.0
4374.0,1,1,18,18,29,1,tier2,villa,semi,25000000.0
1713.0,4,4,24,13,15,2,metro,apartment,fully,13715041.0
1741.0,5,4,0,15,29,3,tier3,independent_house,fully,9784755.0
2978.0,5,4,30,9,16,0,tier2,independent_house,semi,13101177.0
1894.0,1,1,27,2,13,3,tier2,apartment,unfurnished,5981745.0
4142.0,3,4,0,8,11,3,tier1,villa,unfurnished,25000000.0
3191.0,4,4,25,20,30,0,metro,apartment,semi,25000000.0
1866.0,1,1,9,16,21,3,tier1,apartment,fully,11774505.0
1493.0,5,5,30,14,24,2,tier1,studio,semi,7304663.0
3926.0,1,2,15,6,10,3,tier1,villa,unfurnished,25000000.0
2826.0,2,1,8,12,26,0,tier1,villa,semi,25000000.0
4165.0,5,5,20,13,23,3,metro,villa,semi,25000000.0
1814.0,3,4,18,13,20,0,tier1,villa,unfurnished,15009222.0
486.0,4,4,14,18,25,0,tier1,apartment,fully,3054806.0
4086.0,3,2,36,14,15,1,tier3,studio,semi,7488218.0
1381.0,4,4,26,4,9,2,metro,villa,unfurnished,13337015.0
3866.0,1,1,19,4,16,0,tier1,independent_house,unfurnished,25000000.0
3310.0,4,3,9,13,25,1,tier1,villa,semi,25000000.0
1350.0,1,1,23,18,30,1,tier1,apartment,semi,6691833.0
3503.0,1,1,1,19,21,0,tier1,apartment,unfurnished,23279856.0
734.0,3,2,36,12,16,0,tier2,apartment,semi,2333726.0
2008.0,3,4,0,11,22,0,tier3,apartment,semi,6720621.0
1861.0,1,1,28,17,23,3,tier1,independent_house,unfurnished,12583159.0
3092.0,4,4,14,20,24,3,tier2,independent_house,semi,20113754.0
2591.0,2,2,29,0,4,2,metro,apartment,semi,18226810.0
2909.0,5,4,14,6,19,2,tier1,apartment,unfurnished,17856229.0
2352.0,1,2,1,7,20,0,tier1,independent_house,unfurnished,20473604.0
3433.0,2,3,38,11,12,0,metro,apartment,unfurnished,21380096.0
1056.0,2,2,31,6,18,1,tier2,studio,semi,2648515.0
3346.0,3,4,1,6,14,3,tier2,apartment,fully,16463562.0
605.0,3,2,1,0,12,1,tier2,apartment,semi,2694270.0
752.0,1,2,21,0,9,3,tier1,apartment,fully,4803077.0
3366.0,3,4,39,9,19,1,tier2,studio,unfurnished,8453676.0
1048.0,5,5,23,20,29,1,tier1,apartment,semi,6639746.0
3557.0,1,2,0,6,17,3,metro,independent_house,semi,25000000.0
944.0,2,3,28,5,17,1,metro,apartment,fully,7662037.0
1001.0,3,3,17,5,13,2,tier2,apartment,fully,5027397.0
4223.0,4,3,26,20,22,2,tier3,independent_house,semi,15626325.0
1127.0,1,1,14,13,15,2,metro,apartment,semi,10643255.0
4145.0,2,1,0,13,19,2,tier2,apartment,fully,18816466.0
1827.0,2,1,0,3,10,3,tier2,villa,fully,16093940.0
3669.0,4,5,25,18,30,1,tier2,independent_house,fully,19278800.0
4251.0,1,1,26,4,5,1,tier1,apartment,unfurnished,21786258.0
878.0,4,5,13,20,30,2,tier2,apartment,unfurnished,3912423.0
1754.0,3,2,3,20,21,1,tier2,studio,semi,7056329.0
2754.0,2,2,31,11,18,0,tier3,independent_house,semi,8717408.0
3948.0,5,5,6,18,24,1,metro,independent_house,unfurnished,25000000.0
1167.0,5,4,7,20,28,2,tier3,independent_house,unfurnished,4671526.0
1165.0,5,4,18,12,13,2,metro,independent_house,semi,13976103.0
1910.0,5,4,29,16,27,1,tier2,apartment,unfurnished,6704833.0
1238.0,2,1,40,12,14,2,metro,apartment,semi,8891069.0
1495.0,5,5,25,11,22,1,metro,independent_house,unfurnished,16959268.0
932.0,1,1,39,7,15,2,metro,independent_house,fully,7449297.0
3798.0,2,3,26,13,26,1,tier1,studio,unfurnished,14019287.0
3666.0,3,4,34,5,19,3,tier1,villa,semi,25000000.0
992.0,4,4,7,4,16,2,metro,apartment,semi,8990065.0
2600.0,3,4,2,5,12,2,tier1,villa,unfurnished,25000000.0
3049.0,3,2,27,0,6,1,tier1,villa,semi,25000000.0
2972.0,2,2,39,19,29,3,tier2,apartment,fully,11434220.0
4433.0,3,3,30,5,15,1,tier3,independent_house,semi,16135136.0
3029.0,3,3,14,16,28,3,tier2,villa,unfurnished,19092398.0
3216.0,3,4,20,9,16,0,metro,apartment,semi,25000000.0
534.0,3,4,4,7,14,3,tier1,villa,unfurnished,5278652.0
724.0,4,4,13,4,6,3,tier3,villa,semi,3712919.0
2937.0,2,1,27,17,20,0,metro,studio,semi,15942220.0
4122.0,1,1,6,10,22,0,tier1,apartment,semi,25000000.0
2036.0,2,3,19,9,23,3,tier3,villa,unfurnished,9237151.0
3036.0,3,4,11,13,22,1,tier3,villa,unfurnished,13860333.0
1261.0,1,2,20,16,21,2,tier1,villa,unfurnished,9689090.0
2270.0,1,1,31,13,14,0,tier2,apartment,semi,6592847.0
3480.0,5,4,36,9,10,1,tier1,independent_house,semi,25000000.0
3104.0,2,2,16,18,28,2,tier2,studio,semi,10838745.0
868.0,4,4,33,18,27,3,metro,villa,unfurnished,9946305.0
4004.0,1,1,28,20,24,1,metro,villa,unfurnished,25000000.0
4201.0,5,5,37,1,4,0,tier2,apartment,semi,17242946.0
2356.0,2,2,30,18,19,1,metro,villa,semi,25000000.0
1797.0,2,2,22,4,14,2,tier2,apartment,fully,7619043.0
2578.0,4,5,27,13,22,3,tier1,independent_house,unfurnished,17418378.0
3685.0,2,2,13,13,18,3,tier3,apartment,unfurnished,10003674.0
2255.0,3,3,27,4,15,3,tier2,independent_house,unfurnished,11851274.0
523.0,4,3,29,0,12,0,tier1,apartment,semi,2858061.0
697.0,1,1,25,19,27,2,tier2,independent_house,semi,3267556.0
3727.0,1,1,4,18,22,2,tier1,villa,unfurnished,25000000.0
3626.0,4,3,21,3,4,1,tier1,apartment,unfurnished,19084973.0
3565.0,2,1,29,12,24,3,metro,apartment,semi,25000000.0
918.0,5,5,8,3,12,3,tier3,independent_house,unfurnished,4179164.0
1099.0,5,4,32,11,16,0,tier2,villa,semi,6262925.0
2017.0,5,4,34,6,7,3,tier3,apartment,unfurnished,4475322.0
1346.0,5,4,22,15,27,3,tier3,apartment,unfurnished,3811775.0
1985.0,5,4,39,12,25,2,tier3,apartment,unfurnished,4289117.0
2689.0,2,2,35,10,17,1,metro,villa,fully,25000000.0
1548.0,5,5,19,14,18,3,tier3,villa,unfurnished,6420169.0
906.0,2,2,36,9,18,2,tier2,apartment,unfurnished,2616897.0
2050.0,3,3,38,0,13,3,tier1,villa,fully,17726923.0
3362.0,1,1,4,12,21,2,tier2,independent_house,unfurnished,18275333.0
2933.0,5,5,40,16,17,3,tier1,independent_house,unfurnished,23530742.0
1718.0,3,2,0,10,13,1,tier1,apartment,unfurnished,11562239.0
1676.0,5,5,19,3,5,0,metro,apartment,semi,12894895.0
2793.0,2,1,38,0,6,1,metro,apartment,semi,15486744.0
1107.0,2,3,29,6,13,3,tier1,apartment,fully,6614056.0
3817.0,3,3,10,16,24,2,tier3,apartment,semi,11205884.0
3964.0,5,5,26,6,17,2,tier2,apartment,semi,18400098.0
504.0,3,2,8,20,22,2,tier1,apartment,unfurnished,3189387.0
4380.0,4,4,9,6,20,2,tier1,independent_house,fully,25000000.0
496.0,2,2,37,8,12,0,tier1,apartment,fully,2218311.0
2280.0,4,5,1,15,23,1,metro,independent_house,fully,25000000.0
3136.0,4,3,39,12,15,0,tier2,apartment,unfurnished,9990957.0
1740.0,5,5,18,0,5,1,metro,villa,semi,22024095.0
1234.0,1,2,2,1,13,2,tier2,apartment,semi,5642121.0
594.0,2,3,32,4,5,3,tier2,independent_house,fully,2781232.0
3382.0,1,2,1,18,25,0,tier2,independent_house,unfurnished,18170179.0
551.0,3,3,13,0,9,2,tier3,apartment,fully,1748845.0
2385.0,4,5,9,1,9,0,tier1,villa,semi,25000000.0
2010.0,4,3,32,16,22,0,tier3,apartment,fully,5228474.0
4367.0,4,5,16,13,19,3,tier2,villa,semi,25000000.0
4213.0,4,4,26,20,30,2,tier2,apartment,fully,20364384.0
3751.0,5,5,2,4,8,0,tier2,apartment,unfurnished,16826897.0
3395.0,5,4,28,13,20,0,tier2,apartment,unfurnished,12943518.0
2625.0,3,3,29,2,8,0,tier3,independent_house,unfurnished,7450906.0
1832.0,5,4,11,12,23,1,tier1,apartment,fully,13322079.0
1083.0,1,2,36,2,14,0,tier2,villa,unfurnished,4630016.0
4368.0,4,3,19,19,30,2,tier2,apartment,semi,19454166.0
1978.0,3,3,27,8,10,1,tier1,apartment,fully,12194244.0
2157.0,5,4,7,5,7,2,tier3,apartment,fully,7353045.0
978.0,3,3,38,20,26,0,tier1,studio,semi,3287496.0
1534.0,1,1,10,1,8,0,tier2,independent_house,fully,9036362.0
3001.0,4,3,25,16,17,0,metro,apartment,unfurnished,20057750.0
2148.0,5,5,3,10,23,0,metro,independent_house,semi,24849548.0
2802.0,1,2,1,14,27,0,tier2,apartment,semi,12377416.0
1267.0,1,1,5,5,11,1,tier1,apartment,fully,8272772.0
736.0,4,3,38,18,29,3,tier1,villa,unfurnished,5711946.0
4031.0,3,4,8,9,17,2,metro,apartment,unfurnished,25000000.0
2171.0,3,4,36,8,18,1,tier1,apartment,semi,11292296.0
1880.0,1,1,23,9,22,3,tier2,independent_house,semi,9649998.0
1572.0,3,3,3,6,8,3,tier3,apartment,fully,5039365.0
3097.0,3,2,18,6,10,3,metro,independent_house,semi,25000000.0
2708.0,5,5,19,2,8,3,tier2,independent_house,fully,18820812.0
1995.0,2,1,10,10,23,2,tier1,independent_house,semi,17247420.0
4216.0,2,2,24,9,18,3,tier2,villa,fully,25000000.0
4097.0,1,2,35,7,13,1,tier1,independent_house,semi,24047747.0
1213.0,3,3,36,20,21,3,tier1,apartment,unfurnished,6162116.0
3033.0,4,4,21,2,11,0,tier1,villa,unfurnished,25000000.0
4370.0,2,3,36,19,23,1,tier2,villa,fully,25000000.0
2401.0,4,5,37,18,23,3,tier1,studio,unfurnished,9554939.0
523.0,5,4,3,0,14,0,tier1,apartment,semi,3521613.0
941.0,1,1,26,14,22,2,tier2,villa,unfurnished,5453394.0
3137.0,3,2,31,4,6,1,tier2,independent_house,fully,16470000.0
4097.0,4,5,0,0,1,0,tier1,apartment,unfurnished,25000000.0
926.0,1,1,24,18,24,0,tier2,independent_house,semi,3608332.0
2641.0,1,2,37,2,3,2,tier3,apartment,semi,5247946.0
2437.0,2,2,10,6,13,2,metro,apartment,unfurnished,18340765.0
1568.0,1,2,35,2,8,2,tier2,villa,semi,8080509.0
2989.0,2,3,38,2,15,0,tier1,apartment,fully,14521265.0
3999.0,1,1,26,1,6,1,tier2,apartment,semi,14302884.0
1380.0,5,5,25,17,21,0,metro,apartment,fully,12016728.0
623.0,3,4,21,1,10,0,tier2,apartment,fully,2433016.0
1871.0,2,1,16,15,24,1,tier1,independent_house,semi,15551821.0
1687.0,4,4,18,3,4,2,tier1,independent_house,semi,16504830.0
3381.0,1,2,21,19,21,1,tier3,villa,fully,13848572.0
2600.0,3,4,19,17,20,0,tier1,apartment,semi,14064067.0
473.0,4,4,33,13,24,0,tier3,villa,semi,1695325.0
1793.0,5,5,31,17,20,1,tier3,independent_house,fully,6695889.0
3413.0,2,1,14,6,20,1,tier3,independent_house,fully,12887847.0
2354.0,3,3,21,16,23,3,metro,apartment,semi,17155859.0
2707.0,4,4,8,4,18,2,tier2,apartment,unfurnished,10612232.0
1483.0,4,4,7,12,16,3,metro,studio,semi,11958519.0
1709.0,1,1,15,19,25,0,tier1,independent_house,semi,14002454.0
933.0,5,5,2,15,17,1,tier3,apartment,unfurnished,3290043.0
734.0,2,2,35,5,17,0,tier2,independent_house,semi,3266586.0
551.0,2,1,5,15,24,0,tier1,apartment,semi,3163693.0
2960.0,1,1,13,18,20,3,tier1,apartment,unfurnished,16157014.0
1046.0,1,1,10,18,29,1,tier2,independent_house,semi,5103430.0
2752.0,2,1,8,15,28,2,tier2,villa,unfurnished,15964920.0
4307.0,1,1,15,15,25,1,tier1,apartment,fully,25000000.0
3258.0,4,5,29,16,28,0,tier3,studio,unfurnished,5836694.0
2759.0,3,4,36,15,19,3,metro,independent_house,fully,25000000.0
879.0,2,1,7,2,9,2,metro,apartment,unfurnished,7276388.0
2404.0,3,3,9,16,28,2,tier2,villa,fully,16748492.0
4053.0,4,4,19,3,12,2,tier3,independent_house,fully,16699824.0
1975.0,1,2,13,11,20,1,metro,villa,unfurnished,22859220.0
3787.0,2,3,32,7,18,1,metro,studio,fully,20026209.0
3304.0,5,5,9,4,13,3,metro,independent_house,semi,25000000.0
1493.0,1,1,16,5,7,0,tier3,apartment,semi,3393485.0
979.0,5,5,22,1,4,1,metro,apartment,fully,8934419.0
469.0,5,4,15,9,20,1,tier1,independent_house,fully,4640511.0
1532.0,2,3,25,8,12,2,tier3,studio,semi,3253008.0
1764.0,2,3,32,8,18,3,metro,apartment,fully,14040851.0
3089.0,2,3,21,1,8,3,tier2,apartment,unfurnished,12638403.0
2747.0,3,3,18,12,21,2,tier1,independent_house,unfurnished,20243233.0
2364.0,2,3,39,3,7,0,tier2,apartment,unfurnished,6607675.0
3363.0,4,4,40,17,22,3,tier1,apartment,unfurnished,17839609.0
3557.0,2,2,40,0,10,1,tier1,independent_house,semi,19068971.0
3325.0,5,5,0,1,4,1,metro,independent_house,unfurnished,25000000.0
4078.0,5,4,34,6,11,3,tier2,independent_house,semi,23799738.0
1874.0,3,4,36,8,22,1,tier2,independent_house,unfurnished,7876498.0
3775.0,3,4,33,20,23,1,metro,apartment,unfurnished,24150940.0
2125.0,1,1,30,11,20,3,tier1,studio,semi,8083368.0
1155.0,1,1,15,7,10,1,tier3,apartment,unfurnished,2824797.0
997.0,3,4,29,17,27,2,metro,apartment,semi,8228303.0
775.0,3,2,23,5,7,0,tier1,independent_house,fully,6576786.0
4317.0,2,3,34,18,27,3,tier2,independent_house,semi,20816661.0
1094.0,1,2,14,8,15,1,tier1,independent_house,fully,9783878.0
3824.0,5,5,30,6,16,2,tier1,apartment,fully,24323434.0
3612.0,3,3,32,6,7,2,tier1,studio,unfurnished,14241853.0
2200.0,3,2,34,0,8,1,metro,villa,semi,22150829.0
4146.0,3,3,7,14,22,1,tier1,independent_house,unfurnished,25000000.0
4124.0,3,2,35,12,16,0,tier2,studio,semi,10568918.0
4194.0,4,5,8,13,18,1,tier2,apartment,semi,15236497.0
2437.0,4,4,38,13,23,1,metro,independent_house,semi,25000000.0
1622.0,3,2,1,0,8,1,tier2,villa,fully,12915255.0
579.0,1,2,9,18,27,1,metro,independent_house,semi,6266336.0
3845.0,5,4,24,10,24,2,tier2,independent_house,fully,22508569.0
3979.0,2,2,22,14,20,3,tier1,independent_house,semi,25000000.0
2598.0,1,1,28,0,13,3,tier2,apartment,unfurnished,8024814.0
690.0,1,1,16,15,29,3,metro,apartment,unfurnished,5016795.0
3773.0,4,3,0,14,23,2,metro,studio,semi,25000000.0
1623.0,2,1,25,7,10,1,tier1,studio,semi,6363163.0
2648.0,1,2,20,19,25,2,metro,studio,unfurnished,13596909.0
3103.0,5,5,20,13,14,0,metro,apartment,semi,25000000.0
998.0,2,3,15,19,29,3,tier2,apartment,unfurnished,4072606.0
657.0,5,5,36,17,21,2,tier2,independent_house,semi,3450064.0
724.0,5,5,32,4,17,0,metro,independent_house,unfurnished,7057666.0
4332.0,1,1,7,20,30,1,tier3,apartment,unfurnished,11175969.0
4324.0,4,3,1,15,22,1,tier2,villa,unfurnished,25000000.0
2149.0,4,5,7,3,6,1,tier3,apartment,unfurnished,7129965.0
2145.0,1,1,1,16,18,0,tier2,villa,semi,15837779.0
2067.0,2,2,29,9,19,0,tier2,apartment,fully,8582608.0
1837.0,3,2,25,18,29,1,tier1,apartment,unfurnished,10223054.0
2629.0,1,1,18,3,7,1,tier2,apartment,semi,9668380.0
1860.0,4,5,24,5,6,3,tier3,studio,semi,3213195.0
2926.0,2,2,33,7,12,1,metro,independent_house,semi,24285180.0
1953.0,5,5,34,9,20,1,tier1,studio,unfurnished,7713945.0
2982.0,5,5,17,13,22,3,metro,villa,unfurnished,25000000.0
4274.0,4,3,24,4,6,3,tier3,apartment,fully,12473583.0
1243.0,1,2,23,14,16,0,tier1,apartment,fully,5407149.0
657.0,1,2,38,0,2,0,tier2,villa,semi,3103038.0
2559.0,1,1,31,6,17,0,tier2,apartment,semi,7612471.0
888.0,3,4,12,13,24,1,tier3,independent_house,unfurnished,3027226.0
1348.0,4,3,36,5,11,2,metro,independent_house,unfurnished,13120915.0
3637.0,1,1,16,9,19,1,tier2,independent_house,unfurnished,16227140.0
2113.0,4,3,31,12,13,0,tier3,apartment,semi,4734615.0
2652.0,1,1,40,5,13,0,metro,villa,unfurnished,23483242.0
3582.0,2,3,33,20,24,2,tier2,apartment,unfurnished,12448674.0
927.0,3,3,4,17,29,1,tier1,apartment,unfurnished,5579321.0
2362.0,5,5,8,20,27,0,tier2,independent_house,unfurnished,15429880.0
541.0,4,3,32,10,22,2,tier1,villa,semi,4275678.0
2446.0,3,4,5,7,15,2,tier1,independent_house,semi,20002982.0
1319.0,1,1,0,20,27,1,metro,apartment,semi,10317867.0
4136.0,2,2,10,15,29,3,metro,studio,semi,24280516.0
1469.0,4,5,19,16,30,3,metro,studio,semi,10102931.0
1220.0,1,2,5,3,10,0,tier2,villa,fully,7965261.0
458.0,4,5,6,18,24,3,tier1,independent_house,unfurnished,3677287.0
946.0,4,4,13,11,21,0,metro,apartment,unfurnished,7812285.0
1285.0,4,4,24,16,19,1,tier2,independent_house,fully,7915097.0
1334.0,2,2,22,17,23,3,tier2,independent_house,semi,7885688.0
3427.0,2,2,32,2,14,3,tier1,independent_house,semi,25000000.0
4038.0,1,2,40,2,15,0,tier3,independent_house,unfurnished,9181480.0
3907.0,2,2,1,1,7,0,tier1,villa,unfurnished,25000000.0
4321.0,3,3,28,13,19,0,tier2,independent_house,unfurnished,20324439.0
4082.0,1,1,6,19,30,1,metro,independent_house,fully,25000000.0
2267.0,3,2,14,0,3,1,tier2,apartment,semi,9605544.0
1998.0,2,1,14,2,3,1,tier3,apartment,unfurnished,4565099.0
3062.0,3,3,28,10,12,1,tier2,independent_house,unfurnished,13551158.0
1709.0,2,2,10,8,10,2,tier2,villa,unfurnished,11434056.0
2875.0,5,5,36,2,15,3,tier2,villa,unfurnished,18509278.0
4499.0,2,3,15,12,13,2,tier1,studio,semi,22329272.0
1212.0,5,5,33,19,24,1,tier2,independent_house,unfurnished,6042252.0
3554.0,1,2,39,4,13,2,tier2,apartment,fully,12028048.0
4235.0,1,1,20,0,9,2,tier3,apartment,semi,10609002.0
2603.0,1,2,4,4,16,3,tier1,villa,fully,25000000.0
1859.0,3,4,28,3,17,3,metro,independent_house,fully,19674109.0
1444.0,5,4,17,9,15,1,tier2,villa,fully,10237150.0
1088.0,1,1,13,2,6,3,metro,villa,fully,16400618.0
1717.0,4,4,18,7,9,3,metro,independent_house,unfurnished,20808146.0
3460.0,4,5,12,2,15,0,tier1,independent_house,unfurnished,25000000.0
2512.0,2,2,11,14,20,2,tier2,independent_house,unfurnished,14942751.0
